"","id","dam","sire"
"8575","754-10271","714-10501","754-10154"
"8576","754-10276","754-10482","754-10198"
"8577","754-10277","754-10482","754-10198"
"8578","754-10278","714-10557","754-10467"
"8579","754-10279","714-10557","754-10467"
"8580","754-10283","684-45029","724-39200"
"8581","754-10284","684-45029","724-39200"
"8582","754-10285","764-55052",NA
"8583","754-10286","764-55052",NA
"8584","754-10296","584-12075","684-59921"
"8585","754-10297","584-12075","684-59921"
"8586","754-10315","754-10488","754-10187"
"8587","754-10316","754-10488","754-10187"
"8588","754-10317","764-55193","764-55174"
"8589","754-10318","764-55193","764-55174"
"8590","754-10320","754-10161","754-10493"
"8591","754-10323","754-10032","754-10144"
"8592","754-10324","754-10032","754-10144"
"8593","754-10328","754-10008",NA
"8594","754-10329","754-10189","714-17198"
"8595","754-10330","754-10189","714-17198"
"8596","754-10331","754-10176","764-55186"
"8597","754-10332","754-10176","764-55186"
"8598","754-10335","684-59932","584-12247"
"8599","754-10336","684-59932","584-12247"
"8600","754-10354","684-59913",NA
"8601","754-10355","684-59913",NA
"8602","754-10358","684-45742","684-59933"
"8603","754-10359","684-45742","684-59933"
"8604","754-10362","764-55238","714-10916"
"8605","754-10363","764-55238","714-10916"
"8606","754-10364","754-10178",NA
"8607","754-10365","754-10178",NA
"8608","754-10368","764-55197","684-45578"
"8609","754-10369","764-55197","684-45578"
"8610","754-10372","754-10034","714-11400"
"8611","754-10373","754-10034","714-11400"
"8612","754-10383","684-59896","754-10458"
"8613","754-10384","684-59896","754-10458"
"8614","754-10385","754-10490","754-10196"
"8615","754-10387","714-10927",NA
"8616","754-10392","754-10150","714-17487"
"8617","754-10393","754-10150","714-17487"
"8618","754-10420","684-45599","714-10886"
"8619","754-10421","684-45599","714-10886"
"8620","754-10433","714-10557","584-12009"
"8621","754-10434","714-10557","584-12009"
"8622","754-10441","714-10817","714-17291"
"8623","754-10442","714-10817","714-17291"
"8624","754-10443","584-12087","684-45586"
"8625","754-10444","584-12087","684-45586"
"8626","754-10447","584-12088",NA
"8627","754-10448","584-12088",NA
"8628","754-10450",NA,"754-10037"
"8629","754-10451",NA,"754-10037"
"8630","764-55003",NA,"754-10457"
"8631","764-55004",NA,"754-10457"
"8632","764-55006","684-45041","684-59785"
"8633","764-55011","684-45534","754-10033"
"8634","764-55012","684-45534","754-10033"
"8635","764-55013","684-45029","724-39200"
"8636","764-55014","684-45029","724-39200"
"8637","764-55027","684-45419","684-45422"
"8638","764-55028","684-45419","684-45422"
"8639","764-55031","584-02463","754-10456"
"8640","764-55034","754-10472","584-12295"
"8641","764-55035","754-10472","584-12295"
"8642","764-55038",NA,"754-10037"
"8643","764-55039","754-10034","714-17270"
"8644","764-55048","684-45482","584-02496"
"8645","764-55049","684-45482","584-02496"
"8646","764-55050","684-59930","684-45886"
"8647","764-55051","714-10501","714-10842"
"8648","764-55057","754-10008",NA
"8649","764-55058","754-10008",NA
"8650","764-55059","714-10814","684-59959"
"8651","764-55060","714-10814","684-59959"
"8652","764-55079","584-02405","754-10030"
"8653","764-55080","584-02405","754-10030"
"8654","764-55093","714-10835","684-45596"
"8655","764-55094","714-10835","684-45596"
"8656","764-55095","724-39199","754-10473"
"8657","764-55109","684-45873","714-17198"
"8658","764-55110","684-45873","714-17198"
"8659","764-55117","714-10557","584-12009"
"8660","764-55120","684-45017",NA
"8661","764-55133","584-12075","684-59921"
"8662","764-55134","584-12075","684-59921"
"8663","764-55145","684-45569","714-10536"
"8664","764-55146","684-45569","714-10536"
"8665","764-55156","684-59932","584-12247"
"8666","764-55157","684-59932","584-12247"
"8667","764-55163","584-01894","714-10854"
"8668","764-55164","584-01894","714-10854"
"8669","764-55165","684-45864","684-45595"
"8670","764-55166","684-45864","684-45595"
"8671","764-55171",NA,"754-10012"
"8672","764-55205","684-59896","754-10458"
"8673","764-55207",NA,"684-45496"
"8674","764-55208","684-45419","684-45422"
"8675","764-55223","684-45873","714-17198"
"8676","764-55229","714-10927",NA
"8677","764-55231","754-10008",NA
"8678","764-55232","714-10814","684-59959"
"8679","764-55251","754-10008",NA
"8680","764-55252","754-10008",NA
"8681","764-55255","684-45885","584-01846"
"8682","764-55256","684-45885","584-01846"
"8683","764-55259","684-59912","754-10031"
"8684","764-55260","684-59912","754-10031"
"8685","764-55261","764-55183","754-10461"
"8686","764-55262","764-55183","754-10461"
"8687","764-55273","754-10034","714-17270"
"8688","764-55274","754-10034","714-17270"
"8689","764-55277",NA,"754-10014"
"8690","764-55278",NA,"754-10014"
"8691","764-55281","714-10501","714-10842"
"8692","764-55282","714-10501","714-10842"
"8693","764-55291","714-10557","754-10467"
"8694","764-55292","714-10557","754-10467"
"8695","764-55293","754-10150","714-17487"
"8696","764-55300","764-55176","764-55233"
"8697","764-55301","764-55176","764-55233"
"8698","764-55307","684-45029","724-39200"
"8699","764-55308","684-45029","724-39200"
"8700","764-55309","684-59896","754-10458"
"8701","764-55310","684-59896","754-10458"
"8702","764-55314","764-55022",NA
"8703","764-55315","684-45559","754-10035"
"8704","764-55316","764-55181","764-55191"
"8705","764-55317","764-55181","764-55191"
"8706","764-55328","684-45640","764-55180"
"8707","764-55329","684-45640","764-55180"
"8708","764-55331","584-01894","714-10854"
"8709","764-55354",NA,"714-10528"
"8710","764-55355",NA,"714-10528"
"8711","764-55364","584-12075","684-59921"
"8712","764-55365","584-12075","684-59921"
"8713","764-55373","684-45569","714-10536"
"8714","764-55374","684-45569","714-10536"
"8715","764-55375","714-10927",NA
"8716","764-55376","714-10927",NA
"8717","764-55387","684-45419","684-45422"
"8718","764-55388","684-45419","684-45422"
"8719","764-55393","764-55200","764-55196"
"8720","764-55395","764-55200","764-55196"
"8721","764-55399","684-59960","754-10470"
"8722","764-55400","684-59960","754-10470"
"8723","764-55404",NA,"714-10903"
"8724","764-55414","764-55183","754-10461"
"8725","764-55415","764-55183","754-10461"
"8726","764-55420","714-10927",NA
"8727","764-55421","714-10927",NA
"8728","764-55424","684-59912","754-10031"
"8729","764-55425","684-59912","754-10031"
"8730","764-55434","684-45474","764-55234"
"8731","764-55435","684-45474","764-55234"
"8732","764-55445","714-10557","754-10467"
"8733","764-55446","714-10557","754-10467"
"8734","764-55448","754-10150","714-17487"
"8735","764-55460","684-59960","754-10470"
"8736","764-55461","714-10501","754-10154"
"8737","764-55462","754-10172","714-10820"
"8738","764-55463","764-55193","764-55174"
"8739","764-55464","584-01894","714-10854"
"8740","764-55475","684-45029","724-39200"
"8741","764-55479","754-10186","754-10037"
"8742","764-55481","684-45742","684-59933"
"8743","764-55484","714-10557","754-10467"
"8744","764-55490","764-55238","714-10916"
"8745","794-53859","754-10186","754-10037"
"8746","794-53860","754-10186","754-10037"
"8747","794-53861","764-55248","754-10499"
"8748","794-53862","684-45742","684-59933"
"8749","794-53863","684-45742","684-59933"
"8750","794-53871","754-10490","754-10196"
"8751","794-53874","764-55498",NA
"8752","794-53875","764-55498",NA
"8753","794-53876","754-10155","764-55243"
"8754","794-53877","754-10155","764-55243"
"8755","794-53878",NA,"754-10190"
"8756","794-53879","754-10151","794-53847"
"8757","794-53881","754-10151","794-53847"
"8758","794-53882","794-53852",NA
"8759","794-53883","764-55053",NA
"8760","794-53888","764-55337",NA
"8761","794-53889","764-55337",NA
"8762","794-53895","754-10178","794-53829"
"8763","794-53896","754-10178","794-53829"
"8764","794-53897","764-55238","714-10916"
"8765","794-53898","764-55238","714-10916"
"8766","794-53899","764-55497","754-10467"
"8767","794-53900","764-55497","754-10467"
"8768","794-65877","754-10481","764-55186"
"8769","794-65878","754-10481","764-55186"
"8770","794-65884","764-55250","754-10144"
"8771","794-65885","764-55250","754-10144"
"8772","794-65888","754-10483","764-55491"
"8773","794-65891","754-10492","844-74871"
"8774","794-65892","754-10492","844-74871"
"8775","794-65893","764-55197","684-45578"
"8776","794-65894","764-55197","684-45578"
"8777","794-65895","714-10501","754-10154"
"8778","794-65896","714-10501","754-10154"
"8779","794-65898","764-55455","714-10903"
"8780","844-74802","714-10501","754-10154"
"8781","844-74805","754-10034","714-11400"
"8782","844-74806","754-10492","844-74871"
"8783","844-74810","764-55197","684-45578"
"8784","844-74822","764-55183","754-10461"
"8785","844-74825","754-10161","754-10493"
"8786","844-74828","754-10494","844-74872"
"8787","844-74838","754-10189","714-17198"
"8788","844-74840","754-10496","754-10197"
"8789","844-74846","684-59896","754-10458"
"8790","844-74848",NA,"764-55236"
"8791","844-74850",NA,"754-10190"
"8792","864-01023","794-53853","794-53849"
"8793","864-01024","794-53853","794-53849"
"8794","864-01037",NA,"794-53854"
"8795","864-01038",NA,"794-53854"
"8796","864-01041","754-10161","754-10493"
"8797","864-01042","754-10161","754-10493"
"8798","864-01047",NA,"714-17487"
"8799","864-01048",NA,"714-17487"
"8800","864-01051","754-10466","764-55466"
"8801","864-01052","754-10466","764-55466"
"8802","864-01055",NA,"754-10175"
"8803","864-01056",NA,"754-10175"
"8804","864-01057","754-10496","754-10197"
"8805","864-01058","754-10496","754-10197"
"8806","864-01062","764-55193","764-55174"
"8807","864-01065","754-10034","714-11400"
"8808","864-01066","754-10034","714-11400"
"8809","864-01071","684-59960","754-10470"
"8810","864-01072","684-59960","754-10470"
"8811","864-01085","754-10494","794-53848"
"8812","864-01086","754-10494","794-53848"
"8813","864-01091","754-10476","714-10842"
"8814","864-01092","754-10476","714-10842"
"8815","864-01096","754-10482","764-55495"
"8816","2017_I-02_1","1034-12319","0944-05625"
"8817","714-11108","584-02144","684-45891"
"8818","714-11109","584-02144","684-45891"
"8819","1989_I-12_1","584-02145","684-59949"
"8820","1990_I-12_1","584-02145","684-59949"
"8821","1990_I-12_2","584-02145","684-59949"
"8822","1991_I-12_2","584-02145","684-59949"
"8823","684-59760","584-02145","684-59949"
"8824","714-10829","584-02145","684-59949"
"8825","714-11323","584-02145","684-59949"
"8826","714-11351","584-02145","684-59949"
"8827","714-11483","584-02145","684-59949"
"8828","714-17144","584-02145","684-59949"
"8829","714-11442","684-45151","684-45796"
"8830","714-11443","684-45151","684-45796"
"8831","1991_L-11_2","684-45151","714-10848"
"8832","1992_L-11_1","684-45151","714-10848"
"8833","714-17177","684-45151","714-10848"
"8834","1992_K=7AN_1","684-59957","714-10658"
"8835","1990_L-02_1","684-45875","714-10683"
"8836","1990_L-02_2","684-45875","714-10683"
"8837","664-94930","684-45893","714-10683"
"8838","664-94931","684-45893","714-10683"
"8839","714-17168","684-45893","714-10683"
"8840","714-17169","684-45893","714-10683"
"8841","2001_U=97N_1","684-59924","714-17313"
"8842","2001_U=97N_2","684-59924","714-17313"
"8843","2003_U=97N_1","684-59924","714-17313"
"8844","2003_U=97N_2","684-59924","714-17313"
"8845","2004_U=MTBE_1","684-59924","714-17313"
"8846","2004_U=MTBE_2","684-59924","714-17313"
"8847","754-10258","684-59924","714-17313"
"8848","754-10259","684-59924","714-17313"
"8849","764-55377","684-59924","714-17313"
"8850","764-55378","684-59924","714-17313"
"8851","2001_C-04_1","754-10065",NA
"8852","2001_C-04_2","754-10065",NA
"8853","2000_G-12_1","714-17176","754-10005"
"8854","2000_G-12_2","714-17176","754-10005"
"8855","1997_N-07_1","684-59842",NA
"8856","1997_N-07_2","684-59842",NA
"8857","1999_N-07_1","754-10465","754-10088"
"8858","1999_N-07_2","754-10465","754-10088"
"8859","764-55102","684-59842",NA
"8860","764-55103","684-59842",NA
"8861","2004_K-04_1","754-10486","714-11438"
"8862","2004_K-04_2","754-10486","714-11438"
"8863","2004_K-07_1","684-59750",NA
"8864","2004_K-07_2","684-59750",NA
"8865","2004_K-07_C","684-59750",NA
"8866","2004_K-07_D","684-59750",NA
"8867","754-10395","764-55027",NA
"8868","754-10396","764-55027",NA
"8869","2003_T-01_1","764-55027",NA
"8870","2003_T-01_2","764-55027",NA
"8871","2004_T-01_1","764-55027",NA
"8872","2004_T-01_2","764-55027",NA
"8873","0944-02362","764-55146","794-53854"
"8874","0944-02432","764-55146","794-53854"
"8875","0944-02433","764-55146","794-53854"
"8876","0944-06006","764-55146","794-53854"
"8877","2003_Q-09_1","764-55146",NA
"8878","2003_Q-09_2","764-55146",NA
"8879","2006_Q-07_2","764-55146","794-53854"
"8880","2008_Q-07_2","764-55146","794-53854"
"8881","2008_Q-07_R1","764-55146","794-53854"
"8882","2009_Q-07_1","764-55146","794-53854"
"8883","2009_Q-07_2","764-55146","794-53854"
"8884","2001_L-11_1","764-55184","714-17457"
"8885","2001_L-11_2","764-55184","714-17457"
"8886","2003_L-11_1","714-17345","714-17457"
"8887","2003_L-11_2","714-17345","714-17457"
"8888","754-10272","764-55184","714-17457"
"8889","754-10273","764-55184","714-17457"
"8890","764-55285","764-55184","714-17457"
"8891","764-55286","764-55184","714-17457"
"8892","2005_L-11_2","764-55420",NA
"8893","794-53868","764-55420",NA
"8894","2006_L-11_1","764-55420",NA
"8895","2006_L-11_1b","764-55420",NA
"8896","2004_K-11_1","764-55467","754-10283"
"8897","2007_B-02_1",NA,"754-10284"
"8898","2007_B-02_2",NA,"754-10284"
"8899","1996_K-07_1",NA,"714-11470"
"8900","1995_K-09_1",NA,"714-11470"
"8901","1996_K-09_1",NA,"714-11470"
"8902","1996_K-09_2",NA,"714-11470"
"8903","1999_M-08_1",NA,"714-11257"
"8904","1999_M-08_2",NA,"714-11257"
"8905","1992_L-09_1","714-10999","714-10674"
"8906","0944-02221","754-10152","714-17375"
"8907","0944-02226","764-55133","724-39124"
"8908","0944-02227","764-55133","724-39124"
"8909","0944-02243","764-55042","754-10498"
"8910","0944-02244","764-55042","754-10498"
"8911","0944-02248","684-59896","584-09930"
"8912","0944-02249","684-59896","584-09930"
"8913","0944-02258","844-74874","684-59731"
"8914","0944-02259","844-74874","684-59731"
"8915","0944-02270",NA,"714-17333"
"8916","0944-02271",NA,"714-17333"
"8917","0944-02272","714-17201","764-55082"
"8918","0944-02273","714-17201","764-55082"
"8919","0944-02283","684-59750","754-10328"
"8920","0944-02284","684-59750","754-10328"
"8921","0944-02310","674-62703","764-55292"
"8922","0944-02311","674-62703","764-55292"
"8923","0944-02314","764-55496","754-10088"
"8924","0944-02315","764-55496","754-10088"
"8925","0944-02316","684-45397","724-39114"
"8926","0944-02317","684-45397","724-39114"
"8927","0944-02328","754-10490","684-59737"
"8928","0944-02329","754-10490","684-59737"
"8929","0944-02337","764-55244","754-10087"
"8930","0944-02338","714-10606",NA
"8931","0944-02339","714-10606",NA
"8932","0944-02340","674-62761","764-55060"
"8933","0944-02351","754-10002","714-11441"
"8934","0944-02356","764-55157","754-10484"
"8935","0944-02357","764-55157","754-10484"
"8936","0944-02376",NA,"764-55014"
"8937","0944-02391",NA,"714-17483"
"8938","0944-02392",NA,"714-17483"
"8939","0944-02404","754-10455","764-55011"
"8940","0944-02443","674-62761","764-55060"
"8941","0944-02444","674-62761","764-55060"
"8942","0944-02475","684-59750","674-62738"
"8943","0944-02476","684-59750","674-62738"
"8944","0944-02482","764-55133","724-39124"
"8945","0944-02483","764-55133","724-39124"
"8946","0944-02486","764-55042","754-10498"
"8947","0944-02487","764-55042","754-10498"
